feature,f_score,p_value,selected
OR2M5,27.909856111041428,5.150094178149116e-16,False
FBXO39,27.895130812834584,5.239512671386019e-16,False
OLFML3,27.865285469828123,5.425567478160107e-16,False
EFHA2,27.825328013904695,5.685112323115251e-16,False
LHCGR,27.810890274431024,5.781935241940358e-16,False
AGBL4,27.74062358142812,6.277382404394062e-16,False
ROBO1,27.63912217861656,7.069478329964706e-16,False
OVGP1,27.59386384919409,7.454375451419911e-16,False
ZNF229,27.446064462116606,8.864457337639971e-16,False
SFTPC,27.395844265049988,9.402344480533858e-16,False
PCP4L1,27.368589613446936,9.707883127048824e-16,False
C11orf41,27.31680039994384,1.0316269928970194e-15,False
NCRNA00162,27.094175155458718,1.3400219418566315e-15,False
ZNF804B,26.976370732207496,1.5391906665756329e-15,False
ELL2,26.958970802498097,1.5710337591229822e-15,False
CD300A,26.938802484940208,1.6087735930444085e-15,False
HEPN1,26.932423845766504,1.6208984269882362e-15,False
FAM46D,26.86682142081784,1.7510622906849055e-15,False
MAGEL2,26.825649964419554,1.8380728008759332e-15,False
PDE11A,26.81542914546407,1.8603390386245105e-15,False
ZNF544,26.725475543726184,2.068391111147235e-15,False
CACNG8,26.688450699517823,2.1606856871544265e-15,False
CCL16,26.336982354430834,3.272024294710278e-15,False
ZNF385D,26.336094834677745,3.2754592271751016e-15,False
CLVS1,26.29507574473143,3.4382365843924188e-15,False
BDKRB1,26.28796293043559,3.4672796111375957e-15,False
CCNI2,26.25271690338751,3.6148795334927686e-15,False
TGM1,26.059088756515383,4.546086715514595e-15,False
WDR63,26.054794322756305,4.5692724415549006e-15,False
CHODL,26.026265485024762,4.726350172036071e-15,False
ACTA1,25.915884672939995,5.38701557490662e-15,False
LCP2,25.774041122096218,6.3743167008181935e-15,False
HIST1H3C,25.758877969614304,6.490093274902378e-15,False
ACR,25.731328369745693,6.705886741396545e-15,False
OR6K6,25.604790713427427,7.793608662731415e-15,False
CLEC3B,25.549654177953222,8.321524876191649e-15,False
GSC2,25.346803079077723,1.059309447360091e-14,False
CTBS,25.259644393541382,1.1751895191592805e-14,False
LOXHD1,25.208972337737745,1.248338611521915e-14,False
KIAA1486,25.207680254378527,1.2502625595431005e-14,False
