feature,f_score,p_value,selected
GDAP1L1,61.096934494701884,7.907845038430577e-14,False
BHLHE22,61.07582819232955,7.979347896828138e-14,False
C17orf51,60.930968322306015,8.487979762387015e-14,False
KCNIP4,60.82589631286531,8.877222556734054e-14,False
FGD5,60.806147037571534,8.952366552667729e-14,False
SLCO4C1,60.7465653880794,9.182971522489536e-14,False
GPR101,60.598589442590665,9.781907351053724e-14,False
KCNE3,60.52292281471754,1.0103212811195699e-13,False
CLSTN2,60.36838944702205,1.0792809916824602e-13,False
GABRG1,60.336630201442034,1.094030218119143e-13,False
SLC2A2,60.1614477079534,1.1791102052956669e-13,False
GSC2,60.09082776281143,1.2152639850728032e-13,False
CNTN4,60.04234692696088,1.2407277958614683e-13,False
WBSCR17,59.90541252690538,1.315589786274568e-13,False
SLC35F3,59.77467448379214,1.3913055387746874e-13,False
CASR,59.76048929773969,1.399780231046303e-13,False
BHLHE23,59.64788564276553,1.4689236336247717e-13,False
ZNF311,59.592039839000726,1.5044807290278398e-13,False
NRK,59.51030793275109,1.5580877890152175e-13,False
ZNF385D,59.336584034015814,1.678507323801655e-13,False
GJD2,59.318569961685014,1.6915183956464144e-13,False
CACNA1E,58.86901000660601,2.0512717353287226e-13,False
FAM163A,58.83313367620141,2.0831049130132103e-13,False
KCNK10,58.710216829532385,2.1959891191611103e-13,False
KCNQ1DN,58.384586280786735,2.52572918355194e-13,False
SFMBT2,58.351322904910596,2.562101622317981e-13,False
SOX11,58.314443043081496,2.603045416170986e-13,False
CYP2R1,58.29687178483851,2.62278398570195e-13,False
C9orf125,58.17402421400058,2.7650591364332796e-13,False
GLT1D1,58.13429468049007,2.812714879521045e-13,False
DCC,57.84371146693892,3.187362271509815e-13,False
IGSF9B,57.8257722546527,3.212073777865218e-13,False
PHACTR3,57.780989135394265,3.2746082649970654e-13,False
C1QL2,57.656783838694736,3.4545367023883554e-13,False
THBS4,57.64053244063374,3.478804144841439e-13,False
NTF3,57.6378640298869,3.482805128657181e-13,False
ZNF215,57.62642490005033,3.5000093924346617e-13,False
ELOVL4,57.439670695308195,3.793301397507152e-13,False
NRG1,57.38230169423667,3.8882743662956977e-13,False
CDH13,57.28840501895074,4.048912349968653e-13,False
CHRNB1,56.86003598408375,4.870895541680046e-13,False
BDNF,56.76638343703564,5.071909074233629e-13,False
ACTA1,56.74189341684342,5.125837864959434e-13,False
ZNF354C,56.40836078791554,5.920467113238951e-13,False
ZNF727,56.18706443158178,6.51506311130587e-13,False
FAM50B,55.64782472470919,8.228285138426996e-13,False
TMEM151A,55.520876327004245,8.693653966093262e-13,False
SNTG1,55.381015262158485,9.237108874653301e-13,False
HIST1H2AL,55.23608010747747,9.836410918195306e-13,False
PRDM5,55.067283361124545,1.0583924337439791e-12,False
NPAS4,54.96963698345122,1.1042200928203883e-12,False
ARMCX4,54.84862238436298,1.1637977133774801e-12,False
GRIN3A,54.81337237061716,1.1817531234385418e-12,False
SDK2,54.71079599423104,1.235605544017137e-12,False
C3orf15,54.3976940793704,1.4157590460134548e-12,False
GRM3,54.317508908607024,1.4660072303642325e-12,False
T,54.06771577967567,1.6343482366753066e-12,False
BMP3,53.96966531837925,1.705629937371802e-12,False
DPY19L2P4,53.90465273387285,1.75461135132583e-12,False
COL22A1,53.86576451300811,1.7845847687450821e-12,False
NR0B1,53.722980662717916,1.8991272643557707e-12,False
IRF4,53.440096008387975,2.1483957159339336e-12,False
ADAMTS20,53.20466816560379,2.380805109020425e-12,False
KRT7,53.172667170597926,2.4142927085955247e-12,False
FAM5C,52.967148526494825,2.640959448693768e-12,False
FBXO39,52.876409173189714,2.747742262387233e-12,False
RASSF2,52.8495528538622,2.780173094038116e-12,False
LSAMP,52.8378694670474,2.7944016203668124e-12,False
LRRN1,52.157494883654245,3.762949857675518e-12,False
TCERG1L,52.12735895459252,3.812931462305089e-12,False
KCNG1,52.07309743330204,3.90461789841907e-12,False
SPEG,51.981280288700304,4.0648481594906856e-12,False
MDS2,51.77353070205086,4.45226613041013e-12,False
NEFL,51.58714930546079,4.831394593988468e-12,False
APBB1IP,51.43386078848553,5.167461865084632e-12,False
PCDHB1,51.36023036718064,5.337160919842105e-12,False
SLITRK1,51.35491215063621,5.349633169326452e-12,False
CNTNAP2,51.234447489128314,5.640143695992288e-12,False
CHODL,50.80042717359813,6.825028195995677e-12,False
SV2C,50.736757349063936,7.018791402178296e-12,False
GABRG3,50.720140837754634,7.0702648289287724e-12,False
TMPRSS12,50.65536758129643,7.274569878424137e-12,False
LPPR3,50.59333330472808,7.475807481487085e-12,False
AOX1,50.49307758730613,7.812954957642711e-12,False
C12orf71,50.43561155204432,8.013067049479097e-12,False
ROBO1,50.37575029069964,8.227011096653444e-12,False
ZNF257,50.33588628648574,8.372666634356033e-12,False
CTBS,50.25880374456104,8.661718688200827e-12,False
FEZF2,50.1046950268419,9.270096934453014e-12,False
COX4I2,50.08105047411624,9.367173997166029e-12,False
C6orf174,50.04656254411814,9.510609142250953e-12,False
MT3,50.037037627798455,9.550611569553071e-12,False
ANPEP,50.030601098993316,9.577739376341487e-12,False
SSTR1,49.721777078178555,1.0974754546859027e-11,False
SLITRK4,49.68397109535792,1.1159314941858524e-11,False
ZNF804B,49.666337368152604,1.1246464612211111e-11,False
LDOC1,49.64147817630742,1.1370489512723456e-11,False
ZNF572,49.530080629094925,1.1943398950759131e-11,False
DBC1,49.42537486333341,1.2508376386327209e-11,False
C4orf31,49.42154220306385,1.2529559934007158e-11,False
MDGA2,49.4164685535111,1.255765814608412e-11,False
NTSR1,49.179289542300744,1.394450536576376e-11,False
ASCL1,49.01321143443269,1.5006491627899266e-11,False
IZUMO1,48.95385834021528,1.5405472327853002e-11,False
HKR1,48.72374633436786,1.7055972809856454e-11,False
ST8SIA5,48.689445174299514,1.7316813860752626e-11,False
DRD5,48.61556033701283,1.789239469183189e-11,False
CDH11,48.44162125349092,1.932466429087312e-11,False
NEUROD1,48.42618195553184,1.945724567883997e-11,False
CDKL2,48.36616074442415,1.9981424856096992e-11,False
NID2,48.29382149910323,2.0632116361890814e-11,False
TCEAL6,48.24616052005609,2.107244681890561e-11,False
SRD5A2,48.22846743652321,2.12383078865505e-11,False
DOCK2,48.17048037081009,2.179116985856864e-11,False
NIPAL4,48.159127613811435,2.190109452387762e-11,False
B4GALT6,48.157484961657694,2.191704591156015e-11,False
THBD,48.084602548876155,2.2636690930682602e-11,False
ITGA4,47.96967957867957,2.3820108886899168e-11,False
AGBL4,47.887380983461,2.4705685318416066e-11,False
HAAO,47.79070729575493,2.578839583607876e-11,False
STX1B,47.572560274274906,2.84104606834213e-11,False
THSD1P,47.50435342157274,2.928417070071403e-11,False
CCDC105,47.47079109066399,2.9723977704849974e-11,False
IRAK2,47.25115850114462,3.277099721194404e-11,False
UPK1B,46.91549640402075,3.804687677312819e-11,False
LOC401463,46.90396223162904,3.8242644749472154e-11,False
GALNT13,46.82660012588053,3.958218381111464e-11,False
GALNTL6,46.814866899106384,3.978943366054521e-11,False
HPDL,46.66406038611829,4.255256630138505e-11,False
DNAH10,46.51658668717041,4.544150743428181e-11,False
PODN,46.3444517544494,4.9064441180320754e-11,False
MEOX2,46.29980644560588,5.00507089991173e-11,False
MGC45800,46.24756443521624,5.1230180261361874e-11,False
FUNDC1,46.18405592593335,5.2701783945077255e-11,False
LRRC34,45.88538839837837,6.021436266383368e-11,False
MFSD2B,45.70186353747566,6.535668587711006e-11,False
HMHB1,45.614123648623334,6.796921004406242e-11,False
KIAA1826,45.61096711191697,6.806513379912817e-11,False
NUAK1,45.61090810773169,6.806692817031286e-11,False
LRRN4CL,45.486103343607745,7.197101353399997e-11,False
C11orf87,45.48243962887838,7.208896635010585e-11,False
KIF19,45.41917576361822,7.415672269500515e-11,False
CDH10,45.297911444292126,7.828869784424475e-11,False
ZNF677,45.101466528677136,8.548035673121093e-11,False
SLC22A16,44.954376806437445,9.12977314412054e-11,False
DBX1,44.7858778589224,9.845368673250373e-11,False
CXorf22,44.6727423885047,1.0357287043120125e-10,False
KCNE4,44.56956508004287,1.0847491146739201e-10,False
ATP10A,44.42655001777549,1.1565859226416308e-10,False
